timestamp_utc,pmid,doi,year,title,journal,decision,stage,include_reason,exclude_reason,flag_reason,background_reason,needs_human_review,reviewer_votes,evidence_spans,source_path,copy_path,confidence_score,confidence,reviewer_votes_normalized,automated_vote_count,automated_votes_summary
2026-07-27T12:23:32.158013+00:00,39797022,10.3390/s25010231,2025,DHCT-GAN: Improving EEG Signal Quality with a Dual-Branch Hybrid CNN-Transformer Network.,"Sensors (Basel, Switzerland)",exclude,fulltext_screening,,"wrong_intervention_or_index: EEG signal denoising, not brain MRI reconstruction.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""a new EEG denoising model, using a dual-branch hybrid network architecture""]",2025 - DHCT-GAN Improving EEG Signal Quality with a Dual-Branch Hybrid CNN-Transformer Network. - PMID 39797022.md,,0.95,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,,10.1109/access.2025.3634749,2025,DIMA: DIffusing Motion Artifacts for Unsupervised Correction in Brain MRI Images,IEEE Access,include,fulltext_screening,wrong_outcome: Diffusion-based framework addressing motion-artifact failure mode in brain MRI with evaluation against supervised baselines.,,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""leverages diffusion models to enable unsupervised motion artifact correction in brain MRI""]",2025 - DIMA DIffusing Motion Artifacts for Unsupervised Correction in Brain MRI Images - IEEEXPLORE 11258621.md,,0.8,medium,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,39138809,10.1177/15589447241267766,2025,Decoding Radiology Reports: Artificial Intelligence-Large Language Models Can Improve the Readability of Hand and Wrist Orthopedic Radiology Reports.,"Hand (New York, N.Y.)",exclude,fulltext_screening,,out_of_scope: LLM improving readability of hand/wrist radiology reports; not about MRI reconstruction safety.,,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""improving the readability of hand and wrist radiology reports""]",2025 - Decoding Radiology Reports Artificial Intelligence-Large Language Models Can Improve the Readability of Hand and Wrist O - PMID 39138809.md,,0.9,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,39212832,10.1007/s10334-024-01200-8,2025,Deep learning for efficient reconstruction of highly accelerated 3D FLAIR MRI in neurological deficits.,"Magma (New York, N.Y.)",include,fulltext_screening,wrong_outcome: Compares DL vs compressed-sensing reconstruction of accelerated brain FLAIR MRI with radiologist review and SSIM against ground truth.,,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""evaluate structural similarity (SSIM) and the CR of lesions and white matter on ranging acceleration factors""]",2025 - Deep learning for efficient reconstruction of highly accelerated 3D FLAIR MRI in neurological deficits. - PMID 39212832.md,,0.85,high,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,,10.1038/s41597-025-05640-2,2025,Diff5T: Benchmarking human brain diffusion MRI with an extensive 5.0 Tesla k-space and spatial dataset,Scientific Data,exclude,fulltext_Thu_adjudication,,"wrong_study_design: Resolved to exclude: this is a Scientific Data data descriptor releasing 5T brain dMRI raw k-space and reconstructed images; its Technical Validation applies standard parallel-imaging reconstructions (slice-GRAPPA, GRAPP ...",,,FALSE,"{""Dat Mai_fulltext"": ""flagged"", ""Thu_adjudicator"": ""exclude""}","[""designed to support the development and benchmarking of innovative methods in artifact correction, image reconstruction"", ""the image reconstruction task, a series of parallel reconstruction methods were employed as bench-""]",2025 - Diff5T Benchmarking human brain diffusion MRI with an extensive 5.0 Tesla k-space and spatial dataset - SPRINGER 10.1038_s41597-025-05640-2.md,,0.6,low,"{""Thu_adjudicator"": ""exclude""}",1,"{""flagged"": 1}"
2026-07-27T12:23:32.158013+00:00,,10.1007/s10916-025-02300-1,2025,Diffusion Models for Neuroimaging Data Augmentation: Assessing Realism and Clinical Relevance,Journal of Medical Systems,include,fulltext_Thu_adjudication,"generative_fidelity_evaluation: Resolved to include: the paper's stated object is assessing the realism, structural fidelity and clinical relevance of DDPM-generated 3D T1-weighted brain MRI, using Maximum Mean Discrepancy against real data ...",,,,FALSE,"{""Dat Mai_fulltext"": ""flagged"", ""Thu_adjudicator"": ""include""}","[""Addressing the dual challenges of limited training data and structural fidelity"", ""Despite limitations in high-frequency detail reconstruction""]",2025 - Diffusion Models for Neuroimaging Data Augmentation Assessing Realism and Clinical Relevance - SPRINGER 10.1007_s10916-025-02300-1.md,,0.55,low,"{""Thu_adjudicator"": ""include""}",1,"{""flagged"": 1}"
2026-07-27T12:23:32.158013+00:00,,10.1038/s41746-025-01444-1,2025,Digital twin brain simulator for real-time consciousness monitoring and virtual intervention using primate electrocorticogram data,npj Digital Medicine,exclude,fulltext_screening,,wrong_intervention_or_index: ECoG simulator using primate data; not brain MRI reconstruction.,,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""electrocorticogram (ECoG) simulator, based on the digital twin brain concept""]",2025 - Digital twin brain simulator for real-time consciousness monitoring and virtual intervention using primate electrocortic - SPRINGER 10.1038_s41746-025-01444-1.md,,0.95,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,40065646,10.1002/mrm.30482,2025,Elastographic magnetization prepared imaging with rapid encoding.,Magnetic resonance in medicine,include,fulltext_screening,"wrong_outcome: Accelerated/undersampled whole-brain MR elastography with fidelity evaluation (NRMSE, similarity) versus fully sampled reference.",,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""differences in average stiffness properties (NRMSE) of 3.6% ... between retrospectively undersampled and fully sampled data""]",2025 - Elastographic magnetization prepared imaging with rapid encoding. - PMID 40065646.md,,0.6,low,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,,10.1038/s41377-024-01658-0,2025,Enhanced multiscale human brain imaging by semi-supervised digital staining and serial sectioning optical coherence tomography,Light: Science & Applications,exclude,fulltext_screening,,"wrong_intervention_or_index: Optical coherence tomography with deep-learning digital staining, not MRI reconstruction.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""serial sectioning optical coherence tomography (S-OCT) ... deep-learning digital staining (DS) model""]",2025 - Enhanced multiscale human brain imaging by semi-supervised digital staining and serial sectioning optical coherence tomo - SPRINGER 10.1038_s41377-024-01658-0.md,,0.95,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,39898398,10.3348/kjr.2024.0701,2025,Evaluation of Image Quality and Scan Time Efficiency in Accelerated 3D T1-Weighted Pediatric Brain MRI Using Deep Learning-Based Reconstruction.,Korean journal of radiology,include,fulltext_screening,wrong_outcome: Evaluates DL-based reconstruction of accelerated pediatric brain MRI with radiologist quality/artifact ratings and quantitative SNR/CNR.,,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""qualitatively according to radiologists' ratings of overall image quality, artifacts, noisiness""]",2025 - Evaluation of Image Quality and Scan Time Efficiency in Accelerated 3D T1-Weighted Pediatric Brain MRI Using Deep Learni - PMID 39898398.md,,0.85,high,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,40048635,10.1002/jmri.29749,2025,Evaluation of Software-Optimized Protocols for Acoustic Noise Reduction During Brain MRI at 7 Tesla.,Journal of magnetic resonance imaging : JMRI,exclude,fulltext_screening,,out_of_scope: Acoustic (hearing) noise-reduction protocol evaluation; not about AI/ML reconstruction fidelity or its failure modes.,,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""acoustic noise reduction technique SofTone""]",2025 - Evaluation of Software-Optimized Protocols for Acoustic Noise Reduction During Brain MRI at 7 Tesla. - PMID 40048635.md,,0.8,medium,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,39414686,10.1007/s10334-024-01209-z,2025,"Free-breathing qRF-MRF with pilot tone respiratory motion navigator for T1, T2, T2*, and off-resonance mapping of the human body at 3 T.","Magma (New York, N.Y.)",exclude,fulltext_screening,,"wrong_population: Abdominal body MRF (liver, spleen, pancreas, kidney), not brain MRI.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""off-resonance mapping of the human body at 3 T""]","2025 - Free-breathing qRF-MRF with pilot tone respiratory motion navigator for T1, T2, T2 , and off-resonance mapping of the hu - PMID 39414686.md",,0.9,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,39945520,10.1002/jmri.29740,2025,High-Fidelity MRI Assessment of Cerebral Perfusion in Healthy Neonates Less Than 1 Week of Age.,Journal of magnetic resonance imaging : JMRI,exclude,fulltext_screening,,"out_of_scope: ASL perfusion sequence development and reproducibility, not AI/ML reconstruction safety/fidelity evaluation.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""systematically develop and optimize ASL perfusion MRI in healthy neonates""]",2025 - High-Fidelity MRI Assessment of Cerebral Perfusion in Healthy Neonates Less Than 1 Week of Age. - PMID 39945520.md,,0.75,medium,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,40055233,10.1007/s00330-025-11484-6,2025,Human-AI collaboration in large language model-assisted brain MRI differential diagnosis: a usability study.,European radiology,exclude,fulltext_screening,,"out_of_scope: LLM-assisted differential diagnosis usability, not evaluation of MRI reconstruction safety/fidelity.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""impact of human-large language model (LLM) collaboration on the accuracy ... of brain MRI differential diagnosis""]",2025 - Human-AI collaboration in large language model-assisted brain MRI differential diagnosis a usability study. - PMID 40055233.md,,0.8,medium,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,41238628,10.1038/s41598-025-23702-8,2025,Impact of image preprocessing methods on MRI radiomics feature variability and classification performance in Parkinson's disease motor subtype analysis.,Scientific reports,exclude,fulltext_screening,,"out_of_scope: Studies radiomics feature reproducibility and PD classification across preprocessing pipelines, not reconstruction safety/fidelity.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""impact of various MRI preprocessing methods on radiomic feature reproducibility and classification performance""]",2025 - Impact of image preprocessing methods on MRI radiomics feature variability and classification performance in Parkinson's - PMID 41238628.md,,0.85,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,,10.1088/1742-6596/3010/1/012172,2025,Improving Image Reconstruction for Ultra-Fast Ptychographic Acquisitions via Deep Learning Denoising,"Journal of Physics, Conference Series",exclude,fulltext_screening,,"wrong_intervention_or_index: X-ray ptychography reconstruction on resolution target and brain-mimicking phantom, not brain MRI.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""artifacts due to machine hallucination appear in the denoised images""]",2025 - Improving Image Reconstruction for Ultra-Fast Ptychographic Acquisitions via Deep Learning Denoising - SEMANTICSCHOLAR 801eab1fb1d32ed5acc2905af441f92d44914b53.md,,0.85,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,39537153,10.2463/mrms.mp.2024-0082,2025,Improving Vessel Visibility and Applying Artificial Intelligence to Autodetect Brain Metastasis for a 3D MR Imaging Sequence Capable of Simultaneous Images with and without Blood Vessel Suppression.,Magnetic resonance in medical sciences,exclude,fulltext_screening,,"out_of_scope: Focus is k-space vessel-visibility optimization and AI lesion autodetection performance, not evaluation of reconstruction safety/fidelity.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""verify the usefulness of applying artificial intelligence ... in autodetecting brain metastases""]",2025 - Improving Vessel Visibility and Applying Artificial Intelligence to Autodetect Brain Metastasis for a 3D MR Imaging Sequ - PMID 39537153.md,,0.62,low,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,40118993,10.1038/s42003-025-07928-w,2025,Improving brain difference identification in autism spectrum disorder through enhanced head motion correction in ICA-AROMA.,Communications biology,exclude,fulltext_screening,,"out_of_scope: fMRI motion-correction/denoising pipeline comparison for functional connectivity analysis, not image reconstruction fidelity.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""comparing various correction methods ... ICA-AROMA against traditional preprocessing pipelines""]",2025 - Improving brain difference identification in autism spectrum disorder through enhanced head motion correction in ICA-ARO - PMID 40118993.md,,0.8,medium,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,39221563,10.1002/mrm.30259,2025,Improving standardization and accuracy of in vivo omega plot exchange parameter determination using rotating-frame model-based fitting of quasi-steady-state Z-spectra.,Magnetic resonance in medicine,exclude,fulltext_screening,,wrong_population: Rodent brain CEST quantification study; animal model and not AI/ML reconstruction safety.,,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""in vivo rodent brain chemical exchange saturation transfer (CEST) data""]",2025 - Improving standardization and accuracy of in vivo omega plot exchange parameter determination using rotating-frame model - PMID 39221563.md,,0.9,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,39690114,10.1002/jmri.29672,2025,Incorporating Radiologist Knowledge Into MRI Quality Metrics for Machine Learning Using Rank-Based Ratings.,Journal of magnetic resonance imaging : JMRI,include,fulltext_screening,wrong_outcome: Develops a radiologist-derived DL image-quality metric evaluated as an alternative to SSIM/MSE for optimizing brain MRI denoising and reconstruction.,,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""evaluated as alternatives to MSE and SSIM as optimization targets for DL denoising and reconstruction""]",2025 - Incorporating Radiologist Knowledge Into MRI Quality Metrics for Machine Learning Using Rank-Based Ratings. - PMID 39690114.md,,0.9,high,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,40545734,10.1002/nbm.70079,2025,Insights on Scan-Specific Deep-Learning Strategies for Brain MRI Parallel Imaging Reconstruction.,NMR in biomedicine,include,fulltext_screening,wrong_outcome: Proposes COBRAI metric quantifying structured residual artifacts to characterize and optimize DL brain MRI parallel-imaging reconstruction.,,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""COrrelation-Based Residual Artifact Index (COBRAI) quantifying the level of structured residual artifacts""]",2025 - Insights on Scan-Specific Deep-Learning Strategies for Brain MRI Parallel Imaging Reconstruction. - PMID 40545734.md,,0.9,high,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,40112563,10.1016/j.compbiomed.2025.110005,2025,Intersection-based slice motion estimation for fetal brain imaging.,Computers in biology and medicine,include,fulltext_screening,wrong_outcome: Motion-correction method addressing artifacts in reconstructed 3D fetal brain MRI volumes with quantitative registration-error evaluation.,,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""such motion can introduce artifacts in the reconstructed 3D volume""]",2025 - Intersection-based slice motion estimation for fetal brain imaging. - PMID 40112563.md,,0.62,low,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,41146476,10.1111/cns.70632,2025,LRR-UNet: A Deep Unfolding Network With Low-Rank Recovery for EEG Signal Denoising.,CNS neuroscience & therapeutics,exclude,fulltext_screening,,"wrong_intervention_or_index: EEG signal denoising, not brain MRI reconstruction.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""an interpretable deep-learning model for EEG denoising""]",2025 - LRR-UNet A Deep Unfolding Network With Low-Rank Recovery for EEG Signal Denoising. - PMID 41146476.md,,0.95,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,39834104,10.1002/mrm.30440,2025,Learning-based motion artifact correction in the Z-spectral domain for chemical exchange saturation transfer MRI.,Magnetic resonance in medicine,include,fulltext_screening,"wrong_outcome: DL motion-artifact correction for CEST brain MRI addressing artifact failure mode, evaluated against ground truth in volunteers and tumor patients.",,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""deep-learning-based framework for motion artifact correction in CEST MRI""]",2025 - Learning-based motion artifact correction in the Z-spectral domain for chemical exchange saturation transfer MRI. - PMID 39834104.md,,0.7,medium,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,39947682,10.3174/ajnr.a8566,2025,Leveraging Physics-Based Synthetic MR Images and Deep Transfer Learning for Artifact Reduction in Echo-Planar Imaging.,AJNR. American journal of neuroradiology,include,fulltext_screening,wrong_outcome: GAN-based EPI artifact reduction in brain MRI evaluated with SSIM/PSNR/Hausdorff and lesion-measurement consistency in glioblastoma.,,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""train a deep learning generative adversarial network (GAN) for use in artifact reduction on EPI""]",2025 - Leveraging Physics-Based Synthetic MR Images and Deep Transfer Learning for Artifact Reduction in Echo-Planar Imaging. - PMID 39947682.md,,0.85,high,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,,10.1038/s41531-025-01127-4,2025,Longitudinal non-negative matrix factorization identifies the altered trajectory of motor symptoms in Parkinson’s disease,npj Parkinson's Disease,exclude,fulltext_screening,,"out_of_scope: Neuroimaging biomarker/prediction analysis of PD progression, not MRI reconstruction safety/fidelity.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""identify the longitudinal neuroimaging biomarkers that could predict the progressive motor symptoms""]",2025 - Longitudinal non-negative matrix factorization identifies the altered trajectory of motor symptoms in Parkinson’s diseas - SPRINGER 10.1038_s41531-025-01127-4.md,,0.9,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,,10.1007/s13534-025-00480-w,2025,Machine learning detection of epileptic seizure onset zone from iEEG,Biomedical Engineering Letters,background_only,fulltext_screening,,,,review_for_background: Narrative review of machine learning for seizure onset zone localization from iEEG.,FALSE,"{""Dat Mai_fulltext"": ""background_only""}","[""This narrative review examines recent advances in machine learning approaches for SOZ localization""]",2025 - Machine learning detection of epileptic seizure onset zone from iEEG - SPRINGER 10.1007_s13534-025-00480-w.md,,0.9,high,{},1,"{""background_only"": 1}"
2026-07-27T12:23:32.158013+00:00,39846325,10.1002/hbm.26806,2025,Measuring the effects of motion corruption in fetal fMRI.,Human brain mapping,include,fulltext_Thu_adjudication,simulation_based_evaluation_methodology: Resolved to include: the contribution is an evaluation methodology - a computational artifact-detection technique validated against a parametric generative simulation of neural events and BOLD signal ...,,,,FALSE,"{""Dat Mai_fulltext"": ""flagged"", ""Thu_adjudicator"": ""include""}","[""we evaluate a novel technique for robust computational assessment of motion artifacts"", ""used a parametric generative model for neural events and fMRI blood oxygenation level-dependent (BOLD) signal""]",2025 - Measuring the effects of motion corruption in fetal fMRI. - PMID 39846325.md,,0.6,low,"{""Thu_adjudicator"": ""include""}",1,"{""flagged"": 1}"
2026-07-27T12:23:32.158013+00:00,40691452,10.1038/s41598-025-08552-8,2025,Modified energy-based GAN for intensity in homogeneity correction in brain MR images.,Scientific reports,include,fulltext_screening,wrong_outcome: GAN-based intensity-inhomogeneity (artifact) correction of brain MR images evaluated with PSNR/SSIM/MSE fidelity metrics.,,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""intensity inhomogeneity correction (IIC) method that makes use of the Modified Energy-based Generative Adversarial Network""]",2025 - Modified energy-based GAN for intensity in homogeneity correction in brain MR images. - PMID 40691452.md,,0.6,low,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,41022827,10.1038/s41467-025-63661-2,2025,Motion impact score for detecting spurious brain-behavior associations.,Nature communications,exclude,fulltext_screening,,"out_of_scope: Statistical method for residual-motion bias in fMRI trait-connectivity associations, not image reconstruction safety/fidelity.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""assign a motion impact score to specific trait-FC relationships""]",2025 - Motion impact score for detecting spurious brain-behavior associations. - PMID 41022827.md,,0.8,medium,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,40309965,10.1002/hbm.70080,2025,Multi-Metric Approach for the Comparison of Denoising Techniques for Resting-State fMRI.,Human brain mapping,include,fulltext_Thu_adjudication,evaluation_methodology_benchmarking: Resolved to include as a borderline call: the paper proposes an evaluation framework - existing plus novel metrics and a summary index that explicitly trades artifact removal against information preserva ...,,,,FALSE,"{""Dat Mai_fulltext"": ""flagged"", ""Thu_adjudicator"": ""include""}","[""proposing a robust framework for the quantitative and comprehensive comparison of the performance of multiple pipelines"", ""the best compromise between artifact removal and preservation of the information on resting-state networks""]",2025 - Multi-Metric Approach for the Comparison of Denoising Techniques for Resting-State fMRI. - PMID 40309965.md,,0.5,low,"{""Thu_adjudicator"": ""include""}",1,"{""flagged"": 1}"
2026-07-27T12:23:32.158013+00:00,40679773,10.1007/s10334-025-01276-w,2025,Myelin water imaging from accelerated 3D-GRASE acquisitions using subspace constrained reconstruction.,"Magma (New York, N.Y.)",include,fulltext_screening,wrong_outcome: Accelerated brain MRI subspace-constrained reconstruction evaluated for undersampling artifacts and RMSD fidelity versus reference maps.,,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""undersampling artifacts deteriorated MWF maps""]",2025 - Myelin water imaging from accelerated 3D-GRASE acquisitions using subspace constrained reconstruction. - PMID 40679773.md,,0.68,medium,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,40681994,10.1186/s12880-025-01718-w,2025,Non-contrast photon counting computed tomography of the head: optimized modeling of off-focal radiation to reduce calvarium-related tissue inhomogeneity.,BMC medical imaging,exclude,fulltext_screening,,"wrong_intervention_or_index: Photon-counting CT reconstruction artifact reduction of the head, not MRI.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""Photon counting CT (PCCT) ... new software for image reconstruction to reduce artifacts""]",2025 - Non-contrast photon counting computed tomography of the head optimized modeling of off-focal radiation to reduce calvari - PMID 40681994.md,,0.9,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,,10.1007/978-3-031-72744-3_19,2025,Non-reference Quality Assessment for Medical Imaging: Application to Synthetic Brain MRIs,Deep Generative Models,include,fulltext_screening,"wrong_outcome: Proposes a non-reference DL quality/artifact-assessment methodology for real and diffusion-generated brain MRIs, benchmarking against SOTA metrics.",,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""non-reference approach to assess brain MRI quality ... estimate quality across six distinct artifacts""]",2025 - Non-reference Quality Assessment for Medical Imaging Application to Synthetic Brain MRIs - SPRINGER 10.1007_978-3-031-72744-3_19.md,,0.92,high,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,40892131,10.1007/s12021-025-09746-1,2025,Overcoming Site Variability in Multisite fMRI Studies: an Autoencoder Framework for Enhanced Generalizability of Machine Learning Models.,Neuroinformatics,exclude,fulltext_screening,,"out_of_scope: Data harmonization for ML generalizability across fMRI sites, not reconstruction safety/fidelity.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""Autoencoders (AEs) as an alternative for harmonizing multisite fMRI data""]",2025 - Overcoming Site Variability in Multisite fMRI Studies an Autoencoder Framework for Enhanced Generalizability of Machine - PMID 40892131.md,,0.85,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,,10.1101/2025.04.30.651598,2025,PW-GAN: Pseudo-Warping Field Guided GAN for Unsupervised Denoising of Fetal Brain MRI Images,bioRxiv,include,fulltext_screening,"wrong_outcome: GAN denoising of reconstructed fetal brain MRI explicitly addressing anatomical-distortion and reconstruction-error failure modes, evaluated vs supervised methods.",,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""GAN-generated outputs often results in tiny anatomical distortions""]",2025 - PW-GAN Pseudo-Warping Field Guided GAN for Unsupervised Denoising of Fetal Brain MRI Images - SEMANTICSCHOLAR 7706fd322fa1042f26e416dd6f1014ce6c474f42.md,,0.82,high,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,40064110,10.1088/1361-6560/adbed4,2025,Patient-specific MRI super-resolution via implicit neural representations and knowledge transfer.,Physics in medicine and biology,include,fulltext_screening,"wrong_outcome: Super-resolution brain MRI method explicitly targeting hallucinated-structure/artifact reliability, evaluated with SSIM/PSNR/LPIPS versus SOTA.",,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""may introduce artifacts or hallucinated structures, which compromise their reliability""]",2025 - Patient-specific MRI super-resolution via implicit neural representations and knowledge transfer. - PMID 40064110.md,,0.9,high,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,40880371,10.1371/journal.pone.0328828,2025,Personalized MRI-based characterization of subcortical anomalies in Ataxia-Telangiectasia using deep-learning.,PloS one,exclude,fulltext_screening,,"out_of_scope: Uses autoencoder feature-reconstruction error for anomaly detection in disease, not image-reconstruction safety/fidelity evaluation.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""A normative deep autoencoder that reconstructs these features was trained on healthy subjects""]",2025 - Personalized MRI-based characterization of subcortical anomalies in Ataxia-Telangiectasia using deep-learning. - PMID 40880371.md,,0.85,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,41219711,10.1186/s12880-025-01972-y,2025,Physics-informed sinogram completion for metal artifact reduction in non-contrast brain CT images with neurovascular coils: comparison with traditional and deep learning-based methods.,BMC medical imaging,exclude,fulltext_screening,,"wrong_intervention_or_index: Metal-artifact reduction in brain CT reconstruction, not MRI.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""metal artifact reduction in non-contrast brain CT images""]",2025 - Physics-informed sinogram completion for metal artifact reduction in non-contrast brain CT images with neurovascular coi - PMID 41219711.md,,0.88,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,39705889,10.1016/j.compmedimag.2024.102478,2025,Portable head CT motion artifact correction via diffusion-based generative model.,Computerized medical imaging and graphics,exclude,fulltext_screening,,"wrong_intervention_or_index: Diffusion-based motion artifact correction for portable head CT, not MRI.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""correct motion artifacts in portable head CT scans""]",2025 - Portable head CT motion artifact correction via diffusion-based generative model. - PMID 39705889.md,,0.9,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,,10.1038/s41598-025-31958-3,2025,Probabilistic brain MR image transformation using generative models,Scientific Reports,include,fulltext_screening,wrong_outcome: Probabilistic generative brain MR image transformation quantifying uncertainty/confidence and detecting artifacts and out-of-distribution/pathology inputs.,,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""assess the confidence in a given transformation and to detect input images that contain pathology and/or artifacts""]",2025 - Probabilistic brain MR image transformation using generative models - SPRINGER 10.1038_s41598-025-31958-3.md,,0.72,medium,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,,10.1117/1.nph.12.1.015006,2025,Programmable scanning diffuse speckle contrast imaging of cerebral blood flow,Neurophotonics,exclude,fulltext_screening,,"wrong_intervention_or_index: Diffuse optical speckle imaging in rodents/phantom, not brain MRI reconstruction.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""minimizing CBF reconstruction artifacts ... examined in head-simulating phantoms and adult mice""]",2025 - Programmable scanning diffuse speckle contrast imaging of cerebral blood flow - SCOPUS 2-s2.0-105004657480.md,,0.95,high,{},1,"{""exclude"": 1}"
2026-07-27T12:23:32.158013+00:00,39780631,10.3348/kjr.2024.0653,2025,Prospective Evaluation of Accelerated Brain MRI Using Deep Learning-Based Reconstruction: Simultaneous Application to 2D Spin-Echo and 3D Gradient-Echo Sequences.,Korean journal of radiology,include,fulltext_screening,"wrong_outcome: Prospectively evaluates DL reconstruction of undersampled brain MRI with neuroradiologist quality/artifact review, SNR/CNR, and lesion/volumetry consistency.",,,,FALSE,"{""Dat Mai_fulltext"": ""include""}","[""transform low-quality, undersampled k-space data into high-quality images""]",2025 - Prospective Evaluation of Accelerated Brain MRI Using Deep Learning-Based Reconstruction Simultaneous Application to 2D - PMID 39780631.md,,0.9,high,{},1,"{""include"": 1}"
2026-07-27T12:23:32.158013+00:00,40030514,10.1109/jbhi.2024.3516613,2025,Pseudo-HFOs Elimination in iEEG Recordings Using a Robust Residual-Based Dictionary Learning Framework.,IEEE journal of biomedical and health informatics,exclude,fulltext_screening,,"wrong_intervention_or_index: iEEG artifact/pseudo-HFO elimination, not brain MRI reconstruction.",,,FALSE,"{""Dat Mai_fulltext"": ""exclude""}","[""accurately identify and eliminate false-positive events ... artifact-free HFO analysis""]",2025 - Pseudo-HFOs Elimination in iEEG Recordings Using a Robust Residual-Based Dictionary Learning Framework. - PMID 40030514.md,,0.95,high,{},1,"{""exclude"": 1}"
